,img,score,url
170,158038.png,0.2355276495218277,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158038_-000.jpg
171,159191.png,0.2579043209552765,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159191_-000.jpg
172,158190.png,0.24689531326293945,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158190_-000.jpg
173,48297.png,0.30705755949020386,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85939210-post-1293_-000.jpg
174,t2360.png,0.26607823371887207,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2360_-000.jpg
175,t6882.png,0.23801182210445404,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6935_-000.jpg
176,t1295.png,0.23903204500675201,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-69809320-post-11564_-000.jpg
177,t5395.png,0.2518749237060547,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-74672753-post-18_-000.jpg
178,32532.png,0.23579925298690796,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32532_-000.jpg
179,31062.png,0.2443830668926239,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31062_-000.jpg
180,33390.png,0.23812949657440186,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33390_-000.jpg
181,30436.png,0.24744190275669098,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30436_-000.jpg
182,32932.png,0.25157085061073303,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32932_-000.jpg
183,31781.png,0.2355564683675766,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31781_-000.jpg
184,31175.png,0.24173569679260254,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31175_-000.jpg
185,t2097.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2097_-000.jpg
186,105835.png,0.2491091787815094,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82446419-post-106000_-000.jpg
187,t6176.png,0.23552769422531128,"id
t6176    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t6176    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
188,t2111.png,0.23552769422531128,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2111_-000.jpg
189,31588.png,0.3667964041233063,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31588_-000.jpg
190,t6752.png,0.24139615893363953,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6798_-000.jpg
191,11778.png,0.24054472148418427,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85603910-post-1240_-000.jpg
192,159027.png,0.23721981048583984,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159027_-000.jpg
193,48366.png,0.24120596051216125,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85939210-post-1362_-000.jpg
194,158090.png,0.29227113723754883,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158090_-000.jpg
195,30960.png,0.3733136057853699,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30960_-000.jpg
196,t2152.png,0.23539623618125916,"id
t2152    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t2152    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
197,t4110.png,0.23815375566482544,"id
t4110    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t4110    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
198,11621.png,0.26223668456077576,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85603910-post-1051_-000.jpg
199,30987.png,0.26059889793395996,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30987_-000.jpg
200,159417.png,0.3464081883430481,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159417_-000.jpg
201,30078.png,0.2380591332912445,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30078_-000.jpg
202,31650.png,0.23764018714427948,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31650_-000.jpg
203,34062.png,0.23552760481834412,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34062_-000.jpg
204,30952.png,0.23982037603855133,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30952_-000.jpg
205,t5417.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-74672753-post-43_-000.jpg
206,33162.png,0.24313589930534363,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33162_-000.jpg
207,157801.png,0.23812952637672424,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157801_-000.jpg
208,t2089.png,0.23552760481834412,"id
t2089    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t2089    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
209,48287.png,0.2729656994342804,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85939210-post-1283_-000.jpg
210,155327.png,0.29031822085380554,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-155327_-000.jpg
211,32594.png,0.2355283498764038,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32594_-000.jpg
212,31341.png,0.28146374225616455,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31341_-000.jpg
213,33341.png,0.2551445960998535,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33341_-000.jpg
214,29603.png,0.3667964041233063,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29603_-000.jpg
215,29592.png,0.23503641784191132,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29592_-000.jpg
216,232108.png,0.2513347566127777,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-74395367-post-232244_-000.jpg
217,31571.png,0.37256184220314026,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31571_-000.jpg
218,t4571.png,0.2379235327243805,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85746942-post-4706_-000.jpg
219,32630.png,0.27900537848472595,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32630_-000.jpg
220,10668.png,0.2631247043609619,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-77870391-post-48087_-000.jpg
221,31293.png,0.2501353621482849,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31293_-000.jpg
222,29601.png,0.367040753364563,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29601_-000.jpg
223,30965.png,0.369855135679245,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30965_-000.jpg
224,30957.png,0.23548072576522827,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30957_-000.jpg
225,159576.png,0.23792356252670288,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159576_-000.jpg
226,159198.png,0.2591140568256378,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159198_-000.jpg
227,34391.png,0.2450537532567978,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34391_-000.jpg
228,31241.png,0.24415990710258484,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31241_-000.jpg
229,31181.png,0.2497299462556839,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31181_-000.jpg
230,33125.png,0.25177615880966187,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33125_-000.jpg
231,29999.png,0.23503641784191132,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29999_-000.jpg
232,t2648.png,0.2432970404624939,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2648_-000.jpg
233,34316.png,0.2364518642425537,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34316_-000.jpg
234,156204.png,0.29065316915512085,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156204_-000.jpg
235,t6838.png,0.25058218836784363,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6889_-000.jpg
236,157629.png,0.29065316915512085,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157629_-000.jpg
237,30131.png,0.28459277749061584,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30131_-000.jpg
238,t6810.png,0.23850227892398834,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6858_-000.jpg
239,31342.png,0.2350010871887207,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31342_-000.jpg
240,33660.png,0.24647356569766998,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33660_-000.jpg
241,156086.png,0.24556805193424225,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156086_-000.jpg
242,105724.png,0.23792357742786407,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82446419-post-105880_-000.jpg
243,30009.png,0.36604082584381104,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30009_-000.jpg
244,158531.png,0.24308596551418304,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158531_-000.jpg
245,30013.png,0.24860867857933044,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30013_-000.jpg
246,34157.png,0.2515708804130554,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34157_-000.jpg
247,30145.png,0.24158033728599548,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30145_-000.jpg
248,157020.png,0.26544028520584106,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157020_-000.jpg
249,159084.png,0.23812949657440186,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159084_-000.jpg
250,34084.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34084_-000.jpg
251,34081.png,0.2355276495218277,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34081_-000.jpg
252,31759.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31759_-000.jpg
253,32599.png,0.2381531298160553,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32599_-000.jpg
254,31195.png,0.2377738654613495,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31195_-000.jpg
255,231884.png,0.2488376349210739,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-74395367-post-232020_-000.jpg
256,11698.png,0.23552769422531128,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85603910-post-1146_-000.jpg
257,29783.png,0.24415990710258484,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29783_-000.jpg
258,31870.png,0.24064163863658905,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31870_-000.jpg
259,14493.png,0.25285378098487854,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82051849-post-11892_-000.jpg
260,t1620.png,0.24065956473350525,"id
t1620    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t1620    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
261,t4242.png,0.2355276346206665,"id
t4242    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t4242    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
262,31032.png,0.23975369334220886,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31032_-000.jpg
263,29590.png,0.23548071086406708,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29590_-000.jpg
264,33172.png,0.23963840305805206,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33172_-000.jpg
265,156629.png,0.2355276495218277,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156629_-000.jpg
266,t7276.png,0.27705514430999756,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-7376_-000.jpg
267,29911.png,0.24164819717407227,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29911_-000.jpg
268,t5971.png,0.23708072304725647,"id
t5971    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t5971    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
269,157379.png,0.23730942606925964,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157379_-000.jpg
270,156813.png,0.2627618908882141,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156813_-000.jpg
271,30966.png,0.368306040763855,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30966_-000.jpg
272,158161.png,0.23665738105773926,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158161_-000.jpg
273,cLo9N.png,0.23646415770053864,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-77870391-post-48229_-000.jpg
274,t2380.png,0.23730945587158203,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2380_-000.jpg
275,32029.png,0.24415987730026245,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32029_-000.jpg
276,32303.png,0.2451820820569992,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32303_-000.jpg
277,156876.png,0.2910025715827942,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156876_-000.jpg
278,29600.png,0.3708499073982239,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29600_-000.jpg
279,29929.png,0.23886385560035706,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29929_-000.jpg
280,ost20.png,0.2355276495218277,"id
ost20    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
ost20    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
281,158633.png,0.45610958337783813,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158633_-000.jpg
282,34306.png,0.24616383016109467,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34306_-000.jpg
283,31665.png,0.237926185131073,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31665_-000.jpg
284,32100.png,0.25121837854385376,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32100_-000.jpg
285,33316.png,0.2736969590187073,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33316_-000.jpg
286,156479.png,0.23812949657440186,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156479_-000.jpg
287,t2420.png,0.23832637071609497,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-2420_-000.jpg
288,32178.png,0.33558037877082825,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32178_-000.jpg
289,14055.png,0.2527676224708557,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-86130053-post-951_-000.jpg
290,t6564.png,0.26879656314849854,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82001241-post-6601_-000.jpg
291,30191.png,0.23774974048137665,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30191_-000.jpg
292,31968.png,0.2454432100057602,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31968_-000.jpg
293,156915.png,0.23721978068351746,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156915_-000.jpg
294,157926.png,0.2887376844882965,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157926_-000.jpg
295,158495.png,0.24396494030952454,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158495_-000.jpg
296,29669.png,0.24415987730026245,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29669_-000.jpg
297,34038.png,0.335126668214798,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34038_-000.jpg
298,32551.png,0.24963000416755676,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32551_-000.jpg
299,32776.png,0.23963840305805206,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32776_-000.jpg
300,31568.png,0.2355276346206665,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31568_-000.jpg
301,157796.png,0.23735614120960236,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157796_-000.jpg
302,159711.png,0.24139612913131714,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159711_-000.jpg
303,29815.png,0.23526939749717712,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29815_-000.jpg
304,32645.png,0.23549214005470276,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32645_-000.jpg
305,159008.png,0.24071060121059418,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159008_-000.jpg
306,30689.png,0.23575721681118011,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30689_-000.jpg
307,31355.png,0.24415987730026245,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31355_-000.jpg
308,32349.png,0.3355003297328949,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32349_-000.jpg
309,30419.png,0.36655232310295105,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30419_-000.jpg
310,105920.png,0.23610444366931915,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85078394-post-1839_-000.jpg
311,30001.png,0.3730681240558624,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30001_-000.jpg
312,30490.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30490_-000.jpg
313,31582.png,0.36730730533599854,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31582_-000.jpg
314,t1447.png,0.23851501941680908,"id
t1447    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t1447    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
315,48247.png,0.23807387053966522,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85939210-post-1243_-000.jpg
316,156110.png,0.284512460231781,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-156110_-000.jpg
317,159646.png,0.24233710765838623,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-159646_-000.jpg
318,32890.png,0.2542469799518585,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32890_-000.jpg
319,30955.png,0.37083008885383606,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30955_-000.jpg
320,34326.png,0.25817686319351196,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-34326_-000.jpg
321,30425.png,0.368306040763855,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30425_-000.jpg
322,31484.png,0.24138739705085754,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-31484_-000.jpg
323,11582.png,0.24396494030952454,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-85603910-post-983_-000.jpg
324,30011.png,0.3667964041233063,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30011_-000.jpg
325,t5359.png,0.2355276644229889,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-86163255-post-1144_-000.jpg
326,29670.png,0.23610694706439972,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29670_-000.jpg
327,155533.png,0.2356446236371994,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-155533_-000.jpg
328,32703.png,0.2736969590187073,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-32703_-000.jpg
329,29608.png,0.36730730533599854,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29608_-000.jpg
330,158274.png,0.23667259514331818,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158274_-000.jpg
331,29595.png,0.23503641784191132,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29595_-000.jpg
332,29770.png,0.2409752756357193,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-29770_-000.jpg
333,t1770.png,0.2355276495218277,"id
t1770    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
t1770    http://dev-ai.faikerz.com/Files2/SocialmediaWa...
Name: img_url, dtype: object"
334,t3560.png,0.25811219215393066,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-83637918-post-3560_-000.jpg
335,33019.png,0.2352694272994995,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-33019_-000.jpg
336,157943.png,0.23716290295124054,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-157943_-000.jpg
337,30678.png,0.2501353621482849,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-82554347-post-30678_-000.jpg
338,154953.png,0.29388904571533203,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-154953_-000.jpg
339,158888.png,0.2379235029220581,http://dev-ai.faikerz.com/Files2/SocialmediaWatch/NAVER_BAND/NAVER_BAND-band-80108712-post-158888_-000.jpg
